"Title",Rate,"Category",Year
"Peggy Sue Got Married",6.3,"Comedy, Drama, Fantasy",1986
"Colossal",6.2,"Comedy, Drama, Fantasy",2016
"I Kill Giants",6.2,"Drama, Fantasy, Thriller",2017
"Before I Wake",6.2,"Drama, Fantasy, Horror",2016
"Night at the Museum: Secret of the Tomb",6.2,"Adventure, Comedy, Family",2014
"Alice Through the Looking Glass",6.2,"Adventure, Family, Fantasy",2016
"Winter's Tale",6.2,"Drama, Fantasy, Mystery",2014
"Red Lights",6.2,"Drama, Fantasy, Horror",2012
"Jack the Giant Slayer",6.2,"Adventure, Fantasy",2013
"Dark Shadows",6.2,"Comedy, Fantasy, Horror",2012
"The Legend of Tarzan",6.2,"Action, Adventure, Drama",2016
"Outlander",6.2,"Action, Adventure, Fantasy",2008
"Mr. Magorium's Wonder Emporium",6.2,"Comedy, Family, Fantasy",2007
"TMNT",6.2,"Animation, Action, Adventure",2007
"Beowulf",6.2,"Animation, Action, Adventure",2007
"The Invisible",6.2,"Crime, Drama, Fantasy",2007
"Zathura: A Space Adventure",6.2,"Action, Adventure, Comedy",2005
"13 Going on 30",6.2,"Comedy, Fantasy, Romance",2004
"Reign of Fire",6.2,"Action, Adventure, Fantasy",2002
"How the Grinch Stole Christmas",6.2,"Comedy, Family, Fantasy",2000
"Idle Hands",6.2,"Comedy, Fantasy, Horror",1999
"Angels in the Outfield",6.2,"Comedy, Family, Fantasy",1994
"Splash",6.2,"Comedy, Fantasy, Romance",1984
"The Lord of the Rings",6.2,"Animation, Adventure, Fantasy",1978
"The Huntsman: Winter's War",6.1,"Action, Adventure, Drama",2016
"The Zero Theorem",6.1,"Comedy, Drama, Fantasy",2013
"Snow White and the Huntsman",6.1,"Action, Adventure, Drama",2012
"Grave Encounters",6.1,"Adventure, Fantasy, Horror",2011
"Sausage Party",6.1,"Animation, Adventure, Comedy",2016
"Mortal Engines",6.1,"Action, Adventure, Fantasy",2018
"Beautiful Creatures",6.1,"Drama, Fantasy, Romance",2013
"Hansel & Gretel: Witch Hunters",6.1,"Action, Fantasy, Horror",2013
"Nanny McPhee and the Big Bang",6.1,"Comedy, Family, Fantasy",2010
"Solomon Kane",6.1,"Action, Adventure, Fantasy",2009
"The Sorcerer's Apprentice",6.1,"Action, Adventure, Family",2010
"Valhalla Rising",6.1,"Adventure, Drama, Fantasy",2009
"Inkheart",6.1,"Adventure, Family, Fantasy",2008
"The Tale of Despereaux",6.1,"Animation, Adventure, Comedy",2008
"Shrek the Third",6.1,"Animation, Adventure, Comedy",2007
"Open Season",6.1,"Animation, Adventure, Comedy",2006
"The Golden Compass",6.1,"Adventure, Family, Fantasy",2007
"Van Helsing",6.1,"Action, Adventure, Fantasy",2004
"Birth",6.1,"Drama, Fantasy, Mystery",2004
"Freaky Friday",6.1,"Comedy, Family, Fantasy",2003
"Dragonfly",6.1,"Drama, Fantasy, Mystery",2002
"The Kid",6.1,"Comedy, Family, Fantasy",2000
"Mystery Men",6.1,"Action, Comedy, Fantasy",1999
"Casper",6.1,"Comedy, Family, Fantasy",1995
"Teen Wolf",6.1,"Comedy, Fantasy, Romance",1985
"Krull",6.1,"Action, Adventure, Fantasy",1983
"Godzilla: King of the Monsters",6.0,"Action, Adventure, Fantasy",2019
"The SpongeBob Movie: Sponge Out of Water",6.0,"Animation, Adventure, Comedy",2015
"The House with a Clock in Its Walls",6.0,"Comedy, Family, Fantasy",2018
"The Last Witch Hunter",6.0,"Action, Adventure, Fantasy",2015
"Exodus: Gods and Kings",6.0,"Action, Drama, Fantasy",2014
"Mr. Popper's Penguins",6.0,"Comedy, Family, Fantasy",2011
"Suicide Squad",6.0,"Action, Adventure, Fantasy",2016
"Immortals",6.0,"Action, Drama, Fantasy",2011
"Saw VI",6.0,"Fantasy, Horror, Mystery",2009
"Night at the Museum: Battle of the Smithsonian",6.0,"Adventure, Comedy, Family",2009
"Sucker Punch",6.0,"Action, Adventure, Fantasy",2011
"Bedtime Stories",6.0,"Comedy, Family, Fantasy",2008
"Nim's Island",6.0,"Adventure, Family, Fantasy",2008
"Arthur et les Minimoys",6.0,"Animation, Adventure, Comedy",2006
"Shark Tale",6.0,"Animation, Adventure, Comedy",2004
"Bedazzled",6.0,"Comedy, Fantasy",2000
"Astérix & Obélix contre César",6.0,"Adventure, Comedy, Family",1999
"The Indian in the Cupboard",6.0,"Drama, Family, Fantasy",1995
"Drop Dead Fred",6.0,"Comedy, Drama, Fantasy",1991
"Harry and the Hendersons",6.0,"Comedy, Family, Fantasy",1987
"The Golden Child",6.0,"Action, Adventure, Comedy",1986
"Isn't It Romantic",5.9,"Comedy, Fantasy, Romance",2019
"Into the Woods",5.9,"Adventure, Comedy, Drama",2014
"Abraham Lincoln: Vampire Hunter",5.9,"Action, Fantasy, Horror",2012
"The Mortal Instruments: City of Bones",5.9,"Action, Adventure, Fantasy",2013
"Star Wars: The Clone Wars",5.9,"Animation, Action, Adventure",2008
"Percy Jackson & the Olympians: The Lightning Thief",5.9,"Adventure, Family, Fantasy",2010
"Passengers",5.9,"Drama, Fantasy, Horror",2008
"Blade: Trinity",5.9,"Action, Adventure, Fantasy",2004
"The Brothers Grimm",5.9,"Action, Adventure, Comedy",2005
"Shallow Hal",5.9,"Comedy, Drama, Fantasy",2001
"Stuart Little",5.9,"Adventure, Comedy, Family",1999
"Dracula: Dead and Loving It",5.9,"Comedy, Fantasy, Horror",1995
"Mannequin",5.9,"Comedy, Fantasy, Romance",1987
"Conan the Destroyer",5.9,"Action, Adventure, Fantasy",1984
"Barbarella",5.9,"Adventure, Comedy, Fantasy",1968
"Underworld: Blood Wars",5.8,"Action, Adventure, Fantasy",2016
"The Cobbler",5.8,"Comedy, Drama, Fantasy",2014
"Percy Jackson: Sea of Monsters",5.8,"Adventure, Family, Fantasy",2013
"Rubber",5.8,"Comedy, Fantasy, Horror",2010
"Journey 2: The Mysterious Island",5.8,"Action, Adventure, Comedy",2012
"Pride and Prejudice and Zombies",5.8,"Action, Comedy, Fantasy",2016
"The Ruins",5.8,"Fantasy, Horror, Thriller",2008
"Ghosts of Girlfriends Past",5.8,"Comedy, Fantasy, Romance",2009
"Clash of the Titans",5.8,"Action, Adventure, Fantasy",2010
"The Wolfman",5.8,"Drama, Fantasy, Horror",2010
"Cirque du Freak: The Vampire's Assistant",5.8,"Action, Adventure, Fantasy",2009
"The Ant Bully",5.8,"Animation, Adventure, Comedy",2006
"Final Destination 3",5.8,"Fantasy, Horror, Thriller",2006
"Journey to the Center of the Earth",5.8,"Action, Adventure, Family",2008
"The League of Extraordinary Gentlemen",5.8,"Action, Adventure, Fantasy",2003
"End of Days",5.8,"Action, Fantasy, Horror",1999
"Lara Croft: Tomb Raider",5.8,"Action, Adventure, Fantasy",2001
"Thinner",5.8,"Fantasy, Horror",1996
"Jack",5.8,"Comedy, Drama, Fantasy",1996
"Mortal Kombat",5.8,"Action, Adventure, Fantasy",1995
"Ice Age: Collision Course",5.7,"Animation, Adventure, Comedy",2016
"Pan",5.7,"Adventure, Comedy, Family",2015
"Wrath of the Titans",5.7,"Action, Adventure, Fantasy",2012
"The Three Musketeers",5.7,"Action, Adventure, Fantasy",2011
"Race to Witch Mountain",5.7,"Action, Adventure, Family",2009
"Chicken Little",5.7,"Animation, Adventure, Comedy",2005
"Looney Tunes: Back in Action",5.7,"Animation, Adventure, Comedy",2003
"Babe: Pig in the City",5.7,"Adventure, Comedy, Drama",1998
"Michael",5.7,"Comedy, Drama, Fantasy",1996
"Buffy the Vampire Slayer",5.7,"Action, Comedy, Fantasy",1992
"Dolittle",5.6,"Adventure, Comedy, Family",2020
"The Dark Tower",5.6,"Action, Adventure, Fantasy",2017
"Saw 3D",5.6,"Fantasy, Horror, Mystery",2010
"Don't Be Afraid of the Dark",5.6,"Fantasy, Horror, Thriller",2010
"Beastly",5.6,"Drama, Fantasy, Romance",2011
"Diary of the Dead",5.6,"Fantasy, Horror, Sci-Fi",2007
"R.I.P.D.",5.6,"Action, Adventure, Comedy",2013
"Fred Claus",5.6,"Comedy, Family, Fantasy",2007
"4: Rise of the Silver Surfer",5.6,"Action, Adventure, Family",2007
"The Santa Clause 2",5.6,"Comedy, Family, Fantasy",2002
"Mighty Joe Young",5.6,"Action, Adventure, Family",1998
"The Dead Don't Die",5.5,"Comedy, Fantasy, Horror",2019
"The Nutcracker and the Four Realms",5.5,"Adventure, Family, Fantasy",2018
"Pixels",5.5,"Action, Comedy, Fantasy",2015
"Vampire Academy",5.5,"Action, Comedy, Drama",2014
"The Twilight Saga: Breaking Dawn - Part 2",5.5,"Adventure, Drama, Fantasy",2012
"Red Riding Hood",5.5,"Fantasy, Horror, Mystery",2011
"Your Highness",5.5,"Comedy, Fantasy",2011
"The Omen",5.5,"Action, Adventure, Fantasy",2006
"Lady in the Water",5.5,"Drama, Fantasy, Mystery",2006
"Yours, Mine & Ours",5.5,"Comedy, Family, Fantasy",2005
"Lara Croft Tomb Raider: The Cradle of Life",5.5,"Action, Adventure, Fantasy",2003
"The Hot Chick",5.5,"Comedy, Fantasy",2002
"The Scorpion King",5.5,"Action, Adventure, Fantasy",2002
"Bulletproof Monk",5.5,"Action, Comedy, Fantasy",2003
"Stuart Little 2",5.5,"Animation, Adventure, Comedy",2002
"Star Trek V: The Final Frontier",5.5,"Action, Adventure, Fantasy",1989
"Gods of Egypt",5.4,"Action, Adventure, Fantasy",2016
"The Mummy",5.4,"Action, Adventure, Fantasy",2017
"Drive Angry",5.4,"Action, Fantasy, Thriller",2011
"Hop",5.4,"Animation, Adventure, Comedy",2011
"Winchester",5.4,"Biography, Drama, Fantasy",2018
"Season of the Witch",5.4,"Action, Adventure, Fantasy",2011
"The Smurfs",5.4,"Animation, Adventure, Comedy",2011
"Evan Almighty",5.4,"Comedy, Family, Fantasy",2007
"Just My Luck",5.4,"Comedy, Fantasy, Romance",2006
"Jack Frost",5.4,"Comedy, Drama, Family",1998
"Doctor Dolittle",5.4,"Comedy, Family, Fantasy",1998
"Masters of the Universe",5.4,"Action, Adventure, Fantasy",1987
"The Smurfs 2",5.3,"Animation, Adventure, Comedy",2013
"The Covenant",5.3,"Action, Adventure, Fantasy",2006
"Aquamarine",5.3,"Comedy, Family, Fantasy",2006
"The Medallion",5.3,"Action, Comedy, Fantasy",2003
"Queen of the Damned",5.3,"Drama, Fantasy, Horror",2002
"Little Nicky",5.3,"Comedy, Fantasy",2000
"Popeye",5.3,"Adventure, Comedy, Family",1980
"Hellboy",5.2,"Action, Adventure, Fantasy",2019
"Ghostbusters",5.2,"Action, Comedy, Fantasy",2016
"Zookeeper",5.2,"Comedy, Family, Fantasy",2011
"The Final Destination",5.2,"Fantasy, Horror, Thriller",2009
"Legion",5.2,"Action, Fantasy, Horror",2010
"Alvin and the Chipmunks",5.2,"Animation, Comedy, Family",2007
"The Mummy: Tomb of the Dragon Emperor",5.2,"Action, Adventure, Fantasy",2008
"Conan the Barbarian",5.2,"Action, Adventure, Fantasy",2011
"Astérix aux jeux olympiques",5.2,"Adventure, Comedy, Family",2008
"Ghost Rider",5.2,"Action, Fantasy, Thriller",2007
"A Nightmare on Elm Street: The Dream Child",5.2,"Fantasy, Horror",1989
"Cosmopolis",5.1,"Crime, Drama, Fantasy",2012
"I, Frankenstein",5.1,"Action, Fantasy, Sci-Fi",2014
"Eragon",5.1,"Action, Adventure, Family",2006
"10,000 BC",5.1,"Action, Adventure, Drama",2008
"Stay Alive",5.1,"Fantasy, Horror, Mystery",2006
"G-Force",5.1,"Action, Adventure, Comedy",2009
"Scooby-Doo",5.1,"Adventure, Comedy, Family",2002
"Cats & Dogs",5.1,"Action, Comedy, Family",2001
"Toys",5.1,"Adventure, Comedy, Drama",1992
"Red Sonja",5.1,"Action, Adventure, Fantasy",1985
"A Haunted House",5.0,"Comedy, Fantasy",2013
"The Twilight Saga: Eclipse",5.0,"Adventure, Drama, Fantasy",2010
"Silent Hill: Revelation",5.0,"Fantasy, Horror",2012
"Garfield",5.0,"Animation, Comedy, Family",2004
"The Haunted Mansion",5.0,"Comedy, Family, Fantasy",2003
"Scooby-Doo 2: Monsters Unleashed",5.0,"Adventure, Comedy, Family",2004
"Darkness Falls",5.0,"Fantasy, Horror, Mystery",2003
"The Haunting",5.0,"Fantasy, Horror, Mystery",1999
"The Twilight Saga: Breaking Dawn - Part 1",4.9,"Adventure, Drama, Fantasy",2011
"Gulliver's Travels",4.9,"Adventure, Comedy, Family",2010
"Black Knight",4.9,"Adventure, Comedy, Fantasy",2001
"Dracula 2000",4.9,"Action, Fantasy, Horror",2000
"The Phantom",4.9,"Action, Adventure, Comedy",1996
"The Flintstones",4.9,"Comedy, Family, Fantasy",1994
"Freddy's Dead: The Final Nightmare",4.9,"Fantasy, Horror",1991
"After Earth",4.8,"Action, Adventure, Drama",2013
"The Spirit",4.8,"Action, Crime, Fantasy",2008
"Herbie Fully Loaded",4.8,"Adventure, Comedy, Family",2005
"Seed of Chucky",4.8,"Comedy, Fantasy, Horror",2004
"Bewitched",4.8,"Comedy, Fantasy, Romance",2005
"Teenage Mutant Ninja Turtles III",4.8,"Action, Adventure, Comedy",1993
"The Twilight Saga: New Moon",4.7,"Adventure, Drama, Fantasy",2009
"Jonah Hex",4.7,"Action, Drama, Fantasy",2010
"The Santa Clause 3: The Escape Clause",4.7,"Adventure, Comedy, Family",2006
"Are We There Yet?",4.7,"Adventure, Comedy, Family",2005
"Elektra",4.7,"Action, Adventure, Crime",2005
"Dr. Dolittle 2",4.7,"Comedy, Family, Fantasy",2001
"Alvin and the Chipmunks: The Squeakquel",4.5,"Animation, Comedy, Family",2009
"Ghost Rider: Spirit of Vengeance",4.3,"Action, Fantasy, Thriller",2011
"Highlander II: The Quickening",4.3,"Action, Adventure, Fantasy",1991
"A Wrinkle in Time",4.2,"Adventure, Family, Fantasy",2018
"The Legend of Hercules",4.2,"Action, Adventure, Fantasy",2014
"Jason Goes to Hell: The Final Friday",4.2,"Fantasy, Horror, Thriller",1993
"The Last Airbender",4.1,"Action, Adventure, Family",2010
"Super Mario Bros.",4.0,"Adventure, Comedy, Family",1993
"The Cat in the Hat",3.9,"Adventure, Comedy, Family",2003
"Book of Shadows: Blair Witch 2",3.9,"Adventure, Fantasy, Horror",2000
"In the Name of the King: A Dungeon Siege Tale",3.8,"Action, Adventure, Fantasy",2007
"Mortal Kombat: Annihilation",3.7,"Action, Adventure, Fantasy",1997
"Dungeons & Dragons",3.6,"Action, Adventure, Fantasy",2000
"The Adventures of Sharkboy and Lavagirl 3-D",3.5,"Action, Adventure, Comedy",2005
"Catwoman",3.4,"Action, Crime, Fantasy",2004
"The Emoji Movie",3.3,"Animation, Adventure, Comedy",2017
"BloodRayne",2.9,"Action, Adventure, Fantasy",2005
"Troll 2",2.9,"Comedy, Fantasy, Horror",1990
"Cats",2.7,"Comedy, Drama, Family",2019
"Dragonball Evolution",2.5,"Action, Adventure, Family",2009
"Son of the Mask",2.2,"Comedy, Family, Fantasy",2005
